state,target,scenario,speed_kph,grade_pct,window_idx,slip_ratio_fl,slip_ratio_fr,slip_ratio_rl,slip_ratio_rr,slip_diff_front_rear,norm_yaw_rate,norm_lat_accel,mean,std,p2p,rms,variance,peak,crest_factor,shape_factor,skew,kurt,diff_fl_rl_mean,diff_fl_rl_std,diff_fl_rl_p2p,diff_fr_rr_mean,diff_fr_rr_std,diff_fr_rr_p2p,diff_fl_fr_std,diff_rl_rr_std,lat_accel_mean,lat_accel_std,yaw_rate_mean,yaw_rate_std,sas_angle_mean,sas_angle_std,sas_angle_p2p,sas_speed_mean,accel_pedal_mean,accel_pedal_max,brake_pedal_mean,brake_pedal_max
abnormal,1,high_speed_20kph,20.0,0.0,188,0.915703125,0.9107375,0.8950812499999999,0.8941281249999999,0.3723124999999996,0.004725,0.45480000000000004,18.07825,0.20360276505367012,0.84375,18.07939648186403,0.041454085937499996,18.53125,1.0249926757011252,1.000063362427263,0.11191165248019926,-1.3842929886406512,0.4124375,0.10324233854746803,0.46875,0.3321875,0.09835115260509152,0.59375,0.097919350583784,0.07814937119868592,0.45480000000000004,0.061147035905266905,0.0945,0.13105094429266811,-33.735,1.2199979508179515,4.300000000000001,1.904,6.736,7.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,0,0.24333229166666664,0.24439895833333333,0.23580208333333333,0.23873854166666666,0.39571875000000034,0.045273,0.37186,14.434078125,1.9052988174405174,6.96875,14.559284834851736,3.6301635837402344,17.875,1.227738791775842,1.0086743122832742,-0.04773428256032537,-1.1627111045453973,0.4518125,0.08175465869753233,0.375,0.339625,0.08400716115308265,0.4375,0.053232391454827575,0.06689949901718248,0.37186,0.09267329928301894,2.71638,0.18347723455513493,17.4728,5.215873863505521,13.500000000000002,8.768,85.924,89.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,1,0.34718854166666663,0.3475947916666666,0.33670104166666665,0.3398583333333333,0.5467187499999966,0.041146,0.30963999999999997,20.570140625,1.6978242394881042,6.21875,20.64008944942993,2.8826071481933595,23.65625,1.1461311207894138,1.0034004541974042,-0.038806031699489006,-1.1372035686286979,0.62925,0.11236756093285999,0.75,0.4641875,0.1222377773797855,0.78125,0.07426462398073527,0.11540585651841938,0.30963999999999997,0.14669243470608836,2.46876,0.3718452129582953,6.554799999999999,5.269052757374896,16.8,10.048,90.516,96.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,2,0.4373260416666667,0.437334375,0.42507395833333333,0.42739999999999995,0.6655937499999993,0.028918,0.11588000000000001,25.907015625,1.473727900779893,5.84375,25.94889848374168,2.17187392553711,28.75,1.1079467943530072,1.0016166222204552,-0.009501767582406348,-1.0801472291187566,0.735125,0.16302027289573529,0.8125,0.5960625,0.11334975945607471,0.65625,0.10339804761212854,0.1448357232134048,0.11588000000000001,0.19516204958956546,1.73508,0.2907875403107912,-7.9974,2.949056330421649,10.7,6.064,91.436,96.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,3,0.5162927083333334,0.516021875,0.5025291666666667,0.5041489583333333,0.7690937499999961,0.016909999999999998,0.05068000000000001,30.584890625,1.422141845753566,5.8125,30.617936278799984,2.0224874294433595,33.59375,1.097191809301291,1.0010804240932138,0.0032424800184625625,-1.0293994926663945,0.8258125,0.18915035148989282,0.9375,0.712375,0.1728844899781354,1.0,0.10755449200289126,0.1676873369361861,0.05068000000000001,0.14733749556715017,1.0146,0.31282014001659164,-17.3096,1.5258793661361307,4.9,2.632,95.988,104.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,4,0.6004364583333334,0.600315625,0.5831031249999999,0.5849166666666666,0.9819687500000001,0.012579333333333333,-0.02818,35.531578125,1.7020685914469587,6.96875,35.57232184638738,2.897037489990234,39.15625,1.1007504392976855,1.0011466622759446,0.2649416818693486,-0.8834248331678993,1.04,0.16593014343391618,0.75,0.9239375,0.16512792152979458,0.8125,0.12414620916483918,0.14069330285678136,-0.02818,0.08560892243218576,0.75476,0.19945461238086223,-19.9194,1.5033574558301162,3.5,1.704,117.454,137.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,5,0.7099218749999999,0.7097927083333333,0.6893333333333334,0.6918729166666666,1.1552499999999952,0.012065666666666666,-0.026560000000000004,42.0138125,1.9164360630069948,7.875,42.057498356045265,3.67272718359375,45.75,1.0877964857752291,1.0010397736460002,-0.07377003419577056,-0.9679057237194799,1.2353125,0.1436178060643944,0.59375,1.0751875,0.15254726470425486,0.71875,0.1353759810675439,0.1804416889884375,-0.026560000000000004,0.1035652760340067,0.7239399999999999,0.1943961841189276,-19.2476,1.0096802662229263,4.599999999999998,1.952,133.858,137.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,6,0.803534375,0.8037708333333333,0.7807833333333334,0.7845291666666667,1.259781249999996,0.02246133333333333,0.15034,47.589265625,1.627894629740239,6.65625,47.61710032805802,2.65004092553711,51.03125,1.0717000526432763,1.000584873544645,0.05068990410783633,-0.9089214868611522,1.3650625,0.23859303577168803,0.8125,1.1545,0.1930148957982259,0.90625,0.1688075249174337,0.18688214869269884,0.15034,0.10865396633349378,1.3476799999999998,0.24006044572148907,-12.029800000000002,2.0584003400699293,5.800000000000001,2.552,133.656,137.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,7,0.8853125,0.8854375,0.86085625,0.8654947916666667,1.3319687500000015,0.025281666666666668,0.12050000000000001,52.456515625,1.4257763194264061,6.09375,52.47588845964312,2.0328381130371094,55.40625,1.0558420366101748,1.0003692931953834,-0.02905430242612089,-0.7804174328056739,1.467375,0.17938170719167548,0.71875,1.1965625,0.17585144431806637,0.8125,0.16409791284474035,0.21334657653393457,0.12050000000000001,0.1247539578530477,1.5169000000000001,0.1950686802128932,-10.489600000000001,0.9507533013353148,3.0999999999999996,1.6,135.512,140.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,8,0.9488208333333333,0.9490447916666667,0.923628125,0.9293302083333334,1.3472187499999961,0.02816933333333333,0.18694,56.262359375,1.1553814642276634,5.09375,56.274221351961245,1.3349063278808595,58.46875,1.0389970319680886,1.000210815488049,-0.12304859587289436,-0.6678507367339535,1.5115625,0.28325862602708146,1.1875,1.182875,0.20725629513961694,0.9375,0.20003197986509555,0.22414180082037352,0.18694,0.12558199074708126,1.6901599999999999,0.14646219443938424,-8.921399999999998,0.20688653895311782,0.7999999999999989,0.112,129.742,135.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,9,0.9695260416666667,0.9714364583333333,0.9488239583333333,0.9546885416666666,1.123500000000007,0.031117999999999996,0.25445999999999996,57.667125,0.7925359169700134,3.78125,57.672570767612854,0.6281131796874999,59.625,1.0338536703418448,1.0000944171834203,-0.048354712325736904,-0.6048193850637551,1.242125,0.2568827857700862,1.125,1.004875,0.3317738546434905,1.96875,0.27619374427202364,0.2220122814733455,0.25445999999999996,0.12355042857068525,1.8670799999999999,0.19876990114199883,-8.331199999999999,0.8509445105293296,4.4,3.12,55.582,127.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,10,0.9397552083333333,0.940109375,0.9184,0.9243291666666666,1.1140625000000028,0.024785333333333336,0.09246000000000001,55.83890625,0.7291214848353033,3.34375,55.84366633142864,0.5316181396484374,57.46875,1.0291005721190658,1.0000852287708164,-0.027208303919976928,-0.8544856232220517,1.2813125,0.356877183662321,2.0,0.9468125,0.3527697272566766,2.25,0.45691048083842417,0.2553424171578236,0.09246000000000001,0.1781015115039735,1.4871200000000002,0.24870083554342956,-12.766800000000003,1.4883204493656603,4.300000000000001,4.216,4.172,71.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,11,0.9392364583333334,0.9392239583333333,0.9167583333333333,0.9216645833333333,1.2011250000000047,0.022404666666666666,0.07636000000000001,55.75325,0.6537983849207645,2.71875,55.75708329791494,0.42745232812500006,57.0,1.022291619401116,1.000068736761466,-0.08050748685788195,-1.3532668155632028,1.3486875,0.19827635188985598,0.96875,1.0535625,0.2165519117180682,0.90625,0.22746785487184779,0.23906474672146874,0.07636000000000001,0.13855955542653853,1.34428,0.3267361039126224,-13.467400000000001,1.781324574579265,5.399999999999999,9.032,0.0,0.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,12,0.9461645833333333,0.9464947916666666,0.92460625,0.9291041666666667,1.1684687500000024,0.022522,0.09,56.195546875,0.6209015573313408,2.5,56.19897692417736,0.3855187438964843,57.375,1.0209260402815388,1.000061019943875,-0.07960507613786622,-1.473479546773598,1.2935,0.2609297079674907,1.125,1.0434375,0.21992075099623956,0.9375,0.22590106898540788,0.28775040725427303,0.09,0.12060679914499016,1.35132,0.27774063008497696,-12.675799999999999,2.050813097286049,5.299999999999999,4.072,0.0,0.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,13,0.9496197916666667,0.9498833333333334,0.9276354166666666,0.9329614583333333,1.1671875000000043,0.025263999999999998,0.11308,56.4015,0.6266415130977998,2.625,56.404981001999616,0.39267958593749996,57.625,1.0216296141705556,1.0000617005210486,-0.12971365429376566,-1.4240578297936737,1.3190625,0.23649850521462076,1.0,1.0153125,0.29820737200604214,2.03125,0.28197469827761146,0.27908703699518184,0.11308,0.1581989683910739,1.5158399999999999,0.22637379353626605,-12.101599999999998,0.4960619316174141,2.0999999999999996,1.616,0.0,0.0,0.042,1.0
abnormal,1,high_speed_60kph,60.0,0.0,14,0.9489656249999999,0.949775,0.9275145833333334,0.9323374999999999,1.1666562499999955,0.023327999999999998,0.08242000000000001,56.378890625,0.6220594887696508,2.625,56.382322283791055,0.38695800756835935,57.71875,1.0237029380552884,1.0000608500573918,0.00538351123629013,-1.3834718240738975,1.2870625,0.2243467165321347,0.96875,1.04625,0.2873736135242761,1.28125,0.29930760593200767,0.201256793363603,0.08242000000000001,0.07121477093974254,1.3996799999999998,0.12451946675118715,-13.409400000000003,0.21347515077872642,0.8000000000000007,0.112,0.0,0.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,15,0.947428125,0.9473520833333333,0.925875,0.9302864583333333,1.1585625000000022,0.017281666666666664,0.005220000000000002,56.264125,0.6105395091126372,2.40625,56.26743747948553,0.3727584921875,57.46875,1.0213500303724055,1.0000588559659762,-0.058969084280178635,-1.4962422257119865,1.2931875,0.2628496109351315,1.0625,1.0239375,0.2286493203986183,1.03125,0.2541082062207949,0.2221809070751805,0.005220000000000002,0.08918605047876041,1.0369,0.24956720537762972,-16.833199999999998,2.8348435159634473,11.5,5.904,0.0,0.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,16,0.9487541666666667,0.946059375,0.9279125,0.9280291666666667,1.1661562499999931,-0.017261333333333333,-0.48916,56.261328125,0.6072439450008821,2.1875,56.26460510478729,0.36874520874023436,57.25,1.0175135660485655,1.0000582279131731,0.02993670195788346,-1.6833857858338266,1.2505,0.20942570281605838,1.0625,1.0818125,0.21477658268244704,0.9375,0.22970710800658736,0.2149805223735397,-0.48916,0.18065794862114426,-1.03568,0.6763231014833073,-32.90339999999999,4.451221005521968,13.700000000000003,7.96,0.0,0.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,17,0.95098125,0.9449833333333333,0.9295666666666667,0.9265010416666667,1.1969062499999978,-0.04984833333333332,-0.8539000000000001,56.280484375,0.6347788890921858,1.9375,56.28406404767389,0.4029442380371095,57.28125,1.0177170030537326,1.0000635863861167,0.10066124646647888,-1.6354466714216274,1.284875,0.246416789961642,1.0625,1.1089375,0.207585176418621,0.8125,0.24438567751609339,0.21277786061700593,-0.8539000000000001,0.14129186105363606,-2.9908999999999994,0.6241523772285098,-45.109399999999994,3.859540340506885,12.5,6.432,0.0,0.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,18,0.953134375,0.9446218749999999,0.9322802083333334,0.9250885416666667,1.211624999999998,-0.079622,-1.22838,56.326875,0.6701295641982229,2.15625,56.330861176609375,0.4490736328125001,57.40625,1.019090562115294,1.000070750890026,0.06245261141450275,-1.4652974942303916,1.25125,0.21514529973950164,0.90625,1.172,0.22940561784751481,1.03125,0.22211181024430016,0.24381236381693197,-1.22838,0.13379676976668756,-4.77732,0.4515201187101191,-55.733599999999996,2.4390307583136375,7.799999999999997,2.856,0.0,0.0,0.0,0.0
abnormal,1,high_speed_60kph,60.0,0.0,19,0.9551770833333334,0.944259375,0.9340791666666667,0.9244697916666667,1.2266250000000056,-0.09827866666666667,-1.50756,56.36978125,0.7117636758597882,2.25,56.374274680062406,0.5066075302734375,57.53125,1.0205230897600122,1.0000796957143188,0.05166036490266326,-1.343165811788773,1.265875,0.305742462090237,1.34375,1.187375,0.22122701151758117,1.09375,0.1841909992881031,0.3139023223372997,-1.50756,0.16899007781523742,-5.89672,0.34485075264525666,-62.749,1.966422894496502,6.200000000000003,2.24,0.0,0.0,0.0,0.0
