scenario,state,label,window_index,start_time_sec,end_time_sec,speed_kph,grade_pct,slip_ratio_fl,slip_ratio_fr,slip_ratio_rl,slip_ratio_rr,slip_diff_front_rear,norm_yaw_rate,norm_lat_accel,mean,std,p2p,rms,variance,peak,crest_factor,shape_factor,skew,kurt,diff_fl_rl_mean,diff_fl_rl_std,diff_fl_rl_p2p,diff_fr_rr_mean,diff_fr_rr_std,diff_fr_rr_p2p,diff_fl_fr_std,diff_rl_rr_std,lat_accel_mean,lat_accel_std,yaw_rate_mean,yaw_rate_std,sas_angle_mean,sas_angle_std,sas_angle_p2p,sas_speed_mean,accel_pedal_mean,accel_pedal_max,brake_pedal_mean,brake_pedal_max,dimless_std,dimless_p2p,dimless_diff_fr_rr_std,pedal_slip_response,audio_rms,audio_peak,audio_crest_factor,audio_kurtosis,audio_hilbert_env_mean,audio_hilbert_env_std,audio_hilbert_env_peak,audio_hilbert_env_crest,audio_hilbert_env_kurtosis,audio_shockwave_energy_ratio,audio_shockwave_pulse_count,audio_stft_2k8_db,audio_stft_harmonic_db,audio_spectral_centroid
abnormal_steering_pad_40kph,abnormal,1,2,1.43,2.1401,40.0,0.0,0.7170093750000001,0.738153125,0.69350625,0.7219781249999999,0.7935625000000037,0.2992,1.86396,28.70646875,0.9265793901285186,4.0625,28.721418792617776,0.8585493662109376,30.59375,1.0651893332885816,1.000520755172892,-0.0947582177417895,-0.5585019018748083,0.940125,0.1001412283976984,0.34375,0.647,0.1239344584851202,0.5,0.14525,0.1256501218662361,1.86396,0.1193914502801603,11.968,0.2928303262983532,99.85759999999998,0.0797636508693044,0.2000000000000028,0.0,95.48,104.0,0.0,0.0,0.0322777210320763,0.1415186254840209,0.0043173007298266,0.0012980148563586,0.034814,0.214913,6.1731,3.6331,0.031634,0.037728,0.235306,7.4385,0.958,0.3605,167,-47.8,-56.48,4784.7
abnormal_steering_pad_40kph,abnormal,1,3,2.1428,2.8544,40.0,0.0,0.76809375,0.7898375,0.7434999999999999,0.773128125,0.826062499999999,0.309879,2.01168,30.74559375,0.8662740791882425,3.625,30.75779520414805,0.7504307802734375,32.375,1.0525786628248046,1.00039681958496,-0.1910330318434104,-0.5955019160536059,0.98375,0.1498749478732186,0.75,0.668375,0.1394935594391368,0.59375,0.1390950664114295,0.1366387230070597,2.01168,0.1203643535271136,12.39516,0.2194888935686724,97.544,1.3268247811975789,3.5999999999999943,4.256,90.672,96.0,0.0,0.0,0.0281755521208056,0.1179030735095171,0.0045370260393535,0.0015384414090252,0.038483,0.210916,5.4808,2.9048,0.037092,0.039825,0.244793,6.5996,0.8532,0.3358,179,-49.23,-57.12,4604.8
abnormal_steering_pad_40kph,abnormal,1,4,2.8568,3.5701,40.0,0.0,0.8029875000000001,0.82705625,0.7783,0.8101,0.8328750000000014,0.319244,2.2014399999999994,32.1844375,0.7948432407360271,3.25,32.1942509303874,0.6317757773437499,33.75,1.0483237837914838,1.000304881204853,-0.2075109482373494,-0.6864116265238662,0.9875,0.1979385952764139,0.84375,0.67825,0.1699045688026075,0.71875,0.1167058267611347,0.162404972214523,2.2014399999999994,0.1744715632990087,12.769760000000002,0.2632366661390468,95.754,0.3377632306809027,0.9000000000000057,0.448,84.084,94.0,0.0,0.0,0.0246965087003936,0.1009804816380587,0.005279090827752,0.0020206527853409,0.053052,0.264989,4.9949,2.0471,0.054262,0.051813,0.327661,6.0385,0.3232,0.301,163,-48.01,-55.02,4350.7
abnormal_steering_pad_40kph,abnormal,1,5,3.573,4.2829,40.0,0.0,0.8352468749999999,0.85976875,0.80996875,0.843115625,0.8386249999999933,0.326737,2.38384,33.481,0.8213082266268859,3.5,33.49107206709163,0.674547203125,35.21875,1.0515861922204577,1.0003007994621078,-0.2083757816307401,-0.6347697618236334,1.011125,0.2070374739630485,0.875,0.666125,0.1887255364941374,0.875,0.0968117535478001,0.1320689332318543,2.38384,0.1561398552580346,13.06948,0.2663443815814406,95.4084,0.7792621125141402,3.9000000000000057,4.544,83.26,99.0,0.0,0.0,0.0245305763455955,0.1045369015262387,0.005636795092564,0.0022667011349283,0.046257,0.252846,5.4662,3.2254,0.042522,0.049711,0.28649,6.7374,0.6995,0.3493,139,-47.78,-56.45,4386.3
abnormal_steering_pad_40kph,abnormal,1,6,4.2867,4.9967,40.0,0.0,0.856040625,0.8851000000000001,0.8289406250000001,0.8686906249999999,0.8701875000000001,0.371332,2.89716,34.38771875,0.8703219540554734,3.15625,34.39873051629686,0.7574603037109375,35.96875,1.045641755218774,1.0003201947200022,-0.2242416918597833,-0.9669037405643016,1.084,0.2258115918193749,0.9375,0.656375,0.2130415525783643,0.84375,0.1044590978565294,0.1912785926338857,2.89716,0.2226448616069995,14.85328,0.8038027379898629,105.94880000000002,2.755565016471215,9.799999999999995,22.368,76.872,86.0,0.0,0.0,0.0253090924810321,0.091784221656169,0.0061952801849748,0.0027713803800911,0.038819,0.260647,6.7145,4.8323,0.032903,0.043945,0.26738,8.1264,1.664,0.4016,158,-48.64,-55.37,4710.7
abnormal_steering_pad_40kph,abnormal,1,7,5.0002,5.7128,40.0,0.0,0.880859375,0.908090625,0.8542343750000001,0.8902374999999999,0.8895624999999967,0.3520189999999999,2.7206399999999995,35.33421875,0.8245003073595167,3.28125,35.343837021886685,0.6798007568359375,36.875,1.043321893258031,1.000272180111935,-0.2827595008658788,-0.8272851877451255,1.065,0.1657888340630936,0.71875,0.714125,0.1508507644163595,0.625,0.1020266509300388,0.1455758500747977,2.7206399999999995,0.1364155064499634,14.08076,0.43525604234749,100.4944,0.9447796780202268,2.700000000000003,6.128,79.776,86.0,0.0,0.0,0.023334329625146,0.0928632389813345,0.004269254273985,0.0018909291568436,0.053659,0.274907,5.1232,2.6588,0.050306,0.056816,0.301111,5.9856,0.2661,0.3229,123,-47.43,-53.92,4620.7
abnormal_steering_pad_40kph,abnormal,1,8,5.7147,6.4266,40.0,0.0,0.901178125,0.930246875,0.8731312499999999,0.9121125,0.9236250000000013,0.373339,2.9353200000000004,36.1666875,0.8605210789653849,3.25,36.17692332482131,0.7404965273437502,37.65625,1.040891416359674,1.0002829903772172,-0.2984194989982304,-0.901926022807488,1.121875,0.1905225134334522,0.75,0.725375,0.168492442337928,0.59375,0.1690643368661764,0.1469121761461588,2.9353200000000004,0.1147976376063549,14.933559999999998,0.1512551698290012,102.402,0.1633278910657963,0.4000000000000057,0.224,77.712,81.0,0.0,0.0,0.0237931958508886,0.089861699388422,0.0046587745238744,0.0021681650496439,0.055084,0.30141,5.4718,2.8367,0.050285,0.059497,0.301739,6.0006,0.1816,0.3257,131,-46.76,-54.82,4579.9
abnormal_steering_pad_40kph,abnormal,1,9,6.4303,7.1405,40.0,0.0,0.91879375,0.94685,0.891203125,0.929715625,0.8945000000000078,0.366464,2.9068,36.865625,0.8370707855372806,3.125,36.87512703897608,0.7006875,38.25,1.037284533888824,1.0002577208095174,-0.3717837332249866,-0.904201129374496,1.103625,0.1824318794098224,0.75,0.685375,0.1676333890518234,0.625,0.1839249167459374,0.1697435565787402,2.9068,0.1829955190708231,14.65856,0.4680191517448832,97.6284,3.0920726770242632,8.299999999999997,16.528,71.724,79.0,0.0,0.0,0.0227059974037407,0.084767313723828,0.0045471462657102,0.0023372007842817,0.050256,0.29844,5.9384,4.366,0.040762,0.058223,0.318832,7.8219,1.0096,0.3867,133,-45.18,-56.18,4482.8
abnormal_steering_pad_40kph,abnormal,1,10,7.1429,7.8546,40.0,0.0,0.92955,0.95930625,0.902534375,0.941634375,0.8937499999999972,0.370699,3.04664,37.33025,0.8464559479825279,3.03125,37.33984537641224,0.716487671875,38.71875,1.0369284760758637,1.0002570134450006,-0.3020886353465757,-1.0088447073828446,1.080625,0.1426164546081552,0.5625,0.706875,0.160089086526846,0.65625,0.1977615356938755,0.1363506508968695,3.04664,0.0856592692007117,14.82796,0.2437216412221122,98.5212,0.2958218382743244,1.1000000000000083,0.224,65.672,68.0,0.0,0.0,0.0226747998736287,0.0812009027531291,0.0042884547123806,0.0024377068846212,0.051956,0.295294,5.6836,4.2141,0.043262,0.059391,0.301113,6.9603,0.979,0.3795,128,-44.16,-55.94,4471.6
abnormal_steering_pad_40kph,abnormal,1,11,7.8565,8.5705,40.0,0.0,0.928959375,0.962428125,0.904253125,0.94396875,0.8633124999999922,0.378245,3.08124,37.39609375,0.8781224282658071,3.9375,37.40640221616899,0.7710989990234375,39.75,1.0626522889754335,1.0002756294805086,-0.0141768349414539,-0.7648936621203926,0.98825,0.1736404330793954,0.78125,0.738375,0.34363864105336,1.65625,0.3600217007348307,0.1595437342078967,3.08124,0.1214168950352462,15.1298,0.2374690716703967,99.64959999999998,0.1966210568581103,0.5,0.0,31.096,48.0,0.0,0.0,0.0234816618584877,0.1052917458792069,0.0091891587220486,0.0110508953258734,0.052921,0.30659,5.7933,3.7195,0.047087,0.058172,0.348283,7.3965,1.0306,0.3651,127,-41.88,-55.43,4541.7
abnormal_steering_pad_40kph,abnormal,1,12,8.573,9.2831,40.0,0.0,0.928653125,0.959871875,0.90258125,0.94286875,0.8614999999999924,0.3787029999999999,3.0844,37.33975,0.8503535661711545,3.09375,37.34943147157664,0.7231011875000001,38.6875,1.0358256455286607,1.000259253779615,-0.2955547579719981,-1.030886107609685,1.042875,0.2066322594006076,0.90625,0.680125,0.173081853829337,0.75,0.1596578372645702,0.1768357288559074,3.0844,0.1124199270592184,15.14812,0.2129564875743399,100.1512,0.4347166433436829,1.5999999999999943,1.248,40.372,43.0,0.0,0.0,0.022773413484856,0.0828540630293453,0.0046353243883351,0.0042871756125368,0.063805,0.377315,5.9136,5.6423,0.052791,0.073179,0.462463,8.7602,2.7897,0.4483,92,-41.05,-55.33,4364.0
abnormal_steering_pad_40kph,abnormal,1,13,9.2864,9.9964,40.0,0.0,0.926703125,0.95713125,0.901703125,0.94025,0.8376250000000027,0.378142,3.03148,37.257875,0.8474320677051348,3.6875,37.26751119440363,0.7181411093750002,39.3125,1.0548732041712048,1.0002586082578522,-0.1110681735237403,-0.8915161233000912,1.0,0.2435576163867597,1.09375,0.67525,0.4416481206798009,2.65625,0.3974937302964664,0.2469351192621252,3.03148,0.4052601751961325,15.12568,0.4803970624389787,100.2236,1.6967153679978282,4.6000000000000085,5.296,38.892,50.0,0.0,0.0,0.0227450456502185,0.0989723649027219,0.0118538193785824,0.0113557574997377,0.098006,0.445217,4.5428,2.4028,0.090111,0.10531,0.486475,5.3986,0.0702,0.3193,99,-37.28,-51.58,4284.1
