scenario,window_index,start_time_sec,end_time_sec,state,label,audio_rms,audio_peak,audio_crest_factor,audio_kurtosis,audio_hilbert_env_mean,audio_hilbert_env_std,audio_hilbert_env_peak,audio_hilbert_env_crest,audio_hilbert_env_kurtosis,audio_shockwave_energy_ratio,audio_shockwave_pulse_count,audio_stft_2k8_db,audio_stft_harmonic_db,audio_spectral_centroid
normal_high_speed_20kph,24,17.1422,17.8523,normal,0,0.027656,0.109759,3.9687,-0.052,0.034817,0.017818,0.12028,3.4546,0.2365,0.1958,182,-53.6,-59.16,4693.4
normal_high_speed_20kph,25,17.8529,18.5629,normal,0,0.027137,0.110183,4.0603,0.0112,0.033998,0.017803,0.117559,3.4578,0.2791,0.2006,180,-53.17,-59.29,4699.4
normal_high_speed_20kph,26,18.5698,19.2824,normal,0,0.026647,0.120835,4.5346,0.1019,0.033305,0.017634,0.134622,4.0421,0.6195,0.2092,172,-52.14,-59.76,4612.9
normal_high_speed_20kph,27,19.2826,19.9928,normal,0,0.026278,0.111444,4.241,0.061,0.032838,0.017399,0.123381,3.7573,0.3011,0.2041,190,-53.4,-59.8,4600.9
normal_high_speed_20kph,28,19.9998,20.7097,normal,0,0.027374,0.111328,4.067,0.0445,0.03428,0.017987,0.122175,3.5641,0.3222,0.2026,176,-52.92,-59.57,4635.3
normal_high_speed_20kph,29,20.7121,21.4223,normal,0,0.027635,0.111245,4.0255,0.0623,0.034568,0.018233,0.120303,3.4801,0.3673,0.2047,173,-53.74,-58.98,4727.3
normal_high_speed_20kph,30,21.4228,22.1398,normal,0,0.027296,0.106435,3.8992,-0.0427,0.034259,0.017791,0.109719,3.2027,0.1393,0.1982,198,-53.75,-59.02,4700.3
normal_high_speed_20kph,31,22.1421,22.8521,normal,0,0.026368,0.101274,3.8408,-0.0053,0.033043,0.017283,0.119219,3.608,0.1619,0.1996,202,-53.57,-59.54,4715.6
normal_high_speed_20kph,32,22.8526,23.5626,normal,0,0.029815,0.121369,4.0708,0.0966,0.037233,0.019786,0.132954,3.5708,0.4601,0.2094,180,-53.97,-59.36,4601.5
normal_high_speed_20kph,33,23.5697,24.2824,normal,0,0.029626,0.123039,4.1531,-0.017,0.037149,0.019373,0.124945,3.3634,0.1371,0.197,186,-54.11,-59.51,4601.1
normal_high_speed_20kph,34,24.2826,24.9925,normal,0,0.028704,0.111835,3.8962,-0.0436,0.036081,0.018601,0.123884,3.4335,0.1269,0.196,197,-53.77,-59.43,4595.7
normal_high_speed_20kph,35,24.9997,25.7097,normal,0,0.027985,0.121685,4.3482,-0.0324,0.035101,0.018283,0.12424,3.5395,0.2231,0.1988,185,-53.2,-59.25,4654.5
normal_high_speed_20kph,36,25.7122,26.4224,normal,0,0.028355,0.123327,4.3494,-0.0467,0.035645,0.018369,0.125465,3.5198,0.0691,0.1928,190,-54.07,-59.63,4586.1
normal_high_speed_20kph,37,26.4226,27.1397,normal,0,0.028869,0.121293,4.2015,0.0303,0.036133,0.019007,0.131946,3.6517,0.205,0.1999,178,-53.67,-60.29,4512.0
normal_high_speed_20kph,38,27.1422,27.8522,normal,0,0.029979,0.127376,4.2489,-0.0705,0.037638,0.019515,0.131945,3.5057,0.0626,0.1944,173,-53.93,-59.96,4509.7
normal_high_speed_20kph,39,27.8524,28.5627,normal,0,0.030776,0.125287,4.0709,0.0205,0.038488,0.020323,0.129482,3.3642,0.2341,0.2017,162,-53.32,-59.57,4524.4
normal_high_speed_20kph,40,28.5697,29.2824,normal,0,0.031875,0.140186,4.3981,-0.033,0.040051,0.020685,0.140306,3.5032,0.2528,0.1982,175,-53.74,-59.21,4586.9
normal_high_speed_20kph,41,29.2825,29.9926,normal,0,0.031964,0.134825,4.2181,-0.0889,0.040291,0.020494,0.1439,3.5715,0.1682,0.1938,167,-54.48,-59.83,4494.8
normal_high_speed_20kph,42,29.9997,30.7098,normal,0,0.036039,0.170126,4.7206,0.015,0.04524,0.023473,0.171328,3.7871,0.4896,0.202,164,-51.39,-58.7,4471.2
normal_high_speed_20kph,43,30.7126,31.4226,normal,0,0.032481,0.133824,4.12,-0.0809,0.040445,0.021778,0.135243,3.3439,-0.166,0.1899,152,-53.81,-60.19,4485.1
normal_high_speed_20kph,44,31.4229,32.1397,normal,0,0.032281,0.132331,4.0993,-0.2881,0.041184,0.019699,0.134401,3.2634,-0.0551,0.1773,128,-55.25,-61.54,4295.7
normal_high_speed_20kph,45,32.1424,32.8527,normal,0,0.040481,0.158276,3.9099,-0.3937,0.051964,0.024023,0.164004,3.1561,-0.0891,0.1723,119,-52.96,-60.41,4310.9
normal_high_speed_20kph,46,32.8528,33.563,normal,0,0.040524,0.131615,3.2478,-0.4522,0.052152,0.02376,0.142644,2.7352,-0.2459,0.1672,144,-50.95,-58.92,4505.3
normal_high_speed_20kph,47,33.5696,34.2826,normal,0,0.040693,0.147423,3.6228,-0.4896,0.052671,0.023188,0.165071,3.134,-0.0683,0.1655,152,-51.65,-58.78,4535.8
normal_high_speed_20kph,48,34.2828,34.993,normal,0,0.040266,0.17058,4.2363,-0.1497,0.050999,0.025334,0.174843,3.4283,0.1885,0.189,167,-50.83,-57.75,4550.7
normal_high_speed_20kph,49,34.9996,35.7096,normal,0,0.038571,0.154353,4.0018,-0.2413,0.049062,0.023841,0.164624,3.3554,0.0188,0.1819,148,-51.81,-58.63,4522.9
normal_high_speed_20kph,50,35.7125,36.4227,normal,0,0.038571,0.163082,4.2281,-0.4301,0.049693,0.022495,0.168753,3.3959,0.1179,0.1719,141,-52.73,-59.74,4400.9
normal_high_speed_20kph,51,36.423,37.1397,normal,0,0.032186,0.129128,4.0119,-0.1914,0.040762,0.020258,0.145841,3.5779,0.0668,0.1876,164,-53.11,-59.84,4532.3
normal_high_speed_20kph,52,37.1425,37.8525,normal,0,0.026818,0.117146,4.3683,-0.0091,0.03372,0.017359,0.122151,3.6226,0.4128,0.1998,167,-54.13,-60.65,4495.0
normal_high_speed_20kph,53,37.8527,38.5628,normal,0,0.027863,0.117674,4.2233,0.0034,0.0351,0.017907,0.146217,4.1657,0.6218,0.2032,158,-54.01,-60.34,4509.8
normal_high_speed_20kph,54,38.5696,39.2817,normal,0,0.027575,0.107477,3.8976,-0.0726,0.034777,0.017646,0.110356,3.1733,0.2704,0.1969,169,-54.08,-60.45,4466.5
normal_high_speed_20kph,55,39.2826,39.9927,normal,0,0.03021,0.14313,4.7379,-0.0371,0.037951,0.019621,0.14375,3.7878,0.248,0.1978,181,-52.41,-58.86,4627.2
normal_high_speed_20kph,56,39.9998,40.7097,normal,0,0.027046,0.110515,4.0862,-0.0779,0.034091,0.017344,0.112907,3.3119,0.1943,0.1949,175,-54.18,-60.75,4499.7
normal_high_speed_20kph,57,40.7116,41.4228,normal,0,0.031486,0.134918,4.285,-0.0843,0.039652,0.020262,0.135667,3.4215,0.1164,0.1915,185,-53.06,-58.83,4658.0
normal_high_speed_20kph,58,41.423,42.1396,normal,0,0.031585,0.16894,5.3487,0.1568,0.039441,0.020968,0.172926,4.3845,0.7332,0.2112,160,-51.9,-58.84,4611.0
normal_high_speed_20kph,59,42.1415,42.8514,normal,0,0.026419,0.114257,4.3249,-0.0691,0.033245,0.017049,0.114272,3.4373,0.2733,0.1969,172,-54.85,-61.19,4448.8
normal_high_speed_20kph,60,42.8526,43.5629,normal,0,0.029046,0.116243,4.002,-0.0318,0.036416,0.019006,0.127452,3.4999,0.1699,0.1995,183,-53.36,-58.9,4614.5
normal_high_speed_20kph,61,43.5695,44.2816,normal,0,0.026632,0.118497,4.4495,-0.0416,0.033496,0.01722,0.135501,4.0453,0.2921,0.1957,182,-53.77,-60.38,4527.4
normal_high_speed_20kph,62,44.2827,44.9929,normal,0,0.027278,0.128032,4.6937,0.1256,0.03402,0.018187,0.142253,4.1814,0.4606,0.2086,169,-52.62,-59.79,4543.4
normal_high_speed_20kph,63,44.9995,45.7096,normal,0,0.026934,0.112377,4.1723,0.0746,0.03361,0.017924,0.121782,3.6234,0.411,0.2066,165,-53.06,-59.94,4533.1
normal_high_speed_20kph,64,45.7113,46.4227,normal,0,0.029888,0.132787,4.4429,0.003,0.037423,0.019648,0.135822,3.6293,0.2906,0.2006,188,-51.94,-58.45,4733.5
normal_high_speed_20kph,65,46.4231,47.1395,normal,0,0.029289,0.118654,4.0511,0.0415,0.036625,0.019347,0.134549,3.6737,0.4155,0.2037,189,-52.2,-58.49,4673.2
normal_high_speed_20kph,66,47.1412,47.8512,normal,0,0.029128,0.13403,4.6014,0.1779,0.036261,0.019544,0.156094,4.3047,0.7897,0.2137,171,-52.52,-59.27,4518.6
normal_high_speed_20kph,67,47.8528,48.5632,normal,0,0.028234,0.126862,4.4932,0.1469,0.035124,0.018991,0.131809,3.7526,0.3879,0.21,192,-52.93,-59.3,4573.9
normal_high_speed_20kph,68,48.5695,49.2813,normal,0,0.028444,0.115419,4.0578,0.0343,0.03554,0.018843,0.115923,3.2618,0.2129,0.2034,182,-53.72,-59.45,4560.6
normal_high_speed_20kph,69,49.283,49.993,normal,0,0.031223,0.137502,4.4039,-0.0829,0.039273,0.020183,0.139945,3.5634,0.1648,0.1954,166,-53.52,-59.47,4456.8
normal_high_speed_20kph,70,49.9994,50.7095,normal,0,0.032038,0.142178,4.4378,-0.0414,0.040238,0.020827,0.142178,3.5334,0.1233,0.1951,172,-52.91,-58.58,4651.5
normal_high_speed_20kph,71,50.711,51.4228,normal,0,0.027147,0.11737,4.3236,-0.1277,0.034204,0.017434,0.120395,3.5199,0.0367,0.1891,163,-54.98,-60.7,4492.3
normal_high_speed_20kph,72,51.423,52.1395,normal,0,0.028127,0.118788,4.2233,0.0948,0.035124,0.018668,0.138779,3.9511,0.5728,0.2095,175,-53.87,-59.8,4549.6
normal_high_speed_20kph,73,52.141,52.8509,normal,0,0.026372,0.111591,4.2315,-0.0169,0.033048,0.017284,0.116034,3.511,0.1272,0.196,169,-54.65,-60.55,4571.3
normal_high_speed_20kph,74,52.8528,53.5631,normal,0,0.028833,0.127209,4.4119,-0.0919,0.036292,0.01859,0.134311,3.7008,0.1534,0.1945,173,-54.14,-59.92,4582.8
normal_high_speed_20kph,75,53.5694,54.2808,normal,0,0.027909,0.119483,4.2812,0.0359,0.034919,0.018398,0.125095,3.5824,0.278,0.2027,164,-53.1,-60.32,4481.1
normal_high_speed_20kph,76,54.2828,54.9929,normal,0,0.027738,0.11547,4.1628,0.0016,0.034839,0.018029,0.119138,3.4196,0.2743,0.199,183,-53.4,-59.55,4554.0
normal_high_speed_20kph,77,54.9996,55.7094,normal,0,0.028294,0.119138,4.2108,0.0895,0.035244,0.018945,0.121031,3.4341,0.1912,0.2021,185,-53.14,-59.35,4583.0
normal_high_speed_20kph,78,55.7108,56.4229,normal,0,0.029505,0.142994,4.8465,0.0987,0.036874,0.019528,0.144516,3.9191,0.5658,0.2084,170,-52.57,-59.34,4550.0
normal_high_speed_20kph,79,56.4231,57.1394,normal,0,0.027442,0.125387,4.5691,-0.0794,0.034569,0.01764,0.126518,3.6599,0.2475,0.1936,164,-54.71,-60.84,4461.4
normal_high_speed_20kph,80,57.1407,57.8506,normal,0,0.027598,0.108301,3.9242,-0.0712,0.034747,0.017776,0.114587,3.2977,0.0956,0.1936,170,-54.77,-60.27,4527.2
normal_high_speed_20kph,81,57.853,58.5632,normal,0,0.02726,0.111896,4.1048,-0.0841,0.034277,0.017642,0.11241,3.2795,0.0473,0.1933,168,-54.91,-60.67,4510.6
normal_high_speed_20kph,82,58.5694,59.2808,normal,0,0.028585,0.115212,4.0304,-0.0275,0.035819,0.018742,0.124084,3.4642,0.0276,0.1957,166,-54.49,-60.75,4419.9
normal_high_speed_20kph,83,59.283,59.993,normal,0,0.030106,0.121802,4.0458,-0.0168,0.037709,0.019767,0.122488,3.2482,0.1616,0.1994,158,-53.64,-59.79,4510.3
normal_high_speed_20kph,84,59.9993,60.7094,normal,0,0.02969,0.117104,3.9443,-0.042,0.037239,0.019395,0.119253,3.2023,0.1731,0.1971,144,-55.02,-60.46,4438.8
normal_high_speed_20kph,85,60.7105,61.423,normal,0,0.029859,0.113434,3.799,-0.0266,0.037387,0.01963,0.122957,3.2887,0.0737,0.199,161,-53.8,-60.2,4445.9
normal_high_speed_20kph,86,61.4232,62.1394,normal,0,0.029837,0.108352,3.6315,-0.0981,0.037537,0.019274,0.112319,2.9922,-0.0561,0.1923,177,-55.52,-60.4,4439.7
normal_high_speed_20kph,87,62.1404,62.8504,normal,0,0.029027,0.131501,4.5303,-0.0721,0.036546,0.018695,0.137471,3.7616,0.2598,0.1935,142,-55.31,-61.2,4329.0
normal_high_speed_20kph,88,62.8531,63.5634,normal,0,0.029822,0.102468,3.436,-0.1998,0.037715,0.018876,0.117906,3.1262,-0.0652,0.1873,165,-56.62,-60.73,4483.8
normal_high_speed_20kph,89,63.5694,64.2803,normal,0,0.027439,0.106879,3.8952,-0.0571,0.034445,0.017869,0.109746,3.1861,0.1498,0.1982,150,-55.19,-61.1,4431.6
normal_high_speed_20kph,90,64.2833,64.9934,normal,0,0.030144,0.10998,3.6485,-0.1429,0.038012,0.019299,0.120974,3.1825,-0.04,0.1887,154,-54.76,-60.73,4431.4
normal_high_speed_20kph,91,64.9993,65.7095,normal,0,0.032894,0.136243,4.1419,-0.3185,0.042056,0.019882,0.138572,3.295,-0.0702,0.1758,147,-54.73,-60.68,4359.9
normal_high_speed_20kph,92,65.7104,66.4231,normal,0,0.034279,0.138633,4.0442,-0.2846,0.043697,0.020993,0.141375,3.2353,-0.0351,0.1784,145,-54.02,-60.1,4424.7
normal_high_speed_20kph,93,66.4236,67.1393,normal,0,0.030561,0.119861,3.9221,-0.1917,0.038699,0.019243,0.1262,3.2611,0.02,0.1858,141,-53.86,-60.86,4378.2
normal_high_speed_20kph,94,67.1402,67.8503,normal,0,0.028444,0.115675,4.0668,-0.0801,0.035815,0.018313,0.121018,3.379,0.0796,0.1917,157,-54.48,-60.85,4410.6
normal_high_speed_20kph,95,67.8532,68.5634,normal,0,0.027132,0.110661,4.0787,-0.132,0.034174,0.017447,0.118721,3.474,-0.0522,0.1882,185,-53.72,-60.4,4548.7
normal_high_speed_20kph,96,68.5693,69.2802,normal,0,0.025988,0.117142,4.5075,-0.0523,0.032705,0.016768,0.132798,4.0605,0.3766,0.1968,177,-54.84,-60.67,4544.2
normal_high_speed_20kph,97,69.2832,69.9932,normal,0,0.027208,0.128493,4.7226,0.0263,0.033914,0.018178,0.128702,3.795,0.2371,0.2018,161,-53.89,-60.58,4520.8
normal_high_speed_20kph,98,69.9992,70.7092,normal,0,0.028122,0.111791,3.9752,-0.0056,0.03526,0.018398,0.121128,3.4353,0.2469,0.1997,164,-53.49,-60.06,4512.4
normal_high_speed_20kph,99,70.7101,71.4233,normal,0,0.028184,0.112922,4.0066,-0.0035,0.03539,0.018336,0.117888,3.3311,0.298,0.2002,175,-53.46,-59.8,4515.3
normal_high_speed_20kph,100,71.4235,72.1393,normal,0,0.029107,0.11857,4.0736,-0.0081,0.036472,0.019085,0.121598,3.334,0.221,0.1998,174,-54.22,-59.94,4533.3
normal_high_speed_20kph,101,72.14,72.8499,normal,0,0.028536,0.124133,4.35,0.0091,0.03573,0.018761,0.125537,3.5134,0.2995,0.2014,157,-54.72,-60.59,4432.4
normal_high_speed_20kph,102,72.8533,73.5635,normal,0,0.029859,0.113916,3.8151,-0.1978,0.037756,0.018911,0.118979,3.1513,-0.0466,0.187,177,-54.8,-60.05,4515.5
normal_high_speed_20kph,103,73.5692,74.28,normal,0,0.029684,0.121808,4.1035,-0.1147,0.037424,0.019018,0.129392,3.4574,0.1487,0.1927,159,-54.07,-59.66,4575.2
normal_high_speed_20kph,104,74.2833,74.9934,normal,0,0.031261,0.121172,3.8761,-0.2077,0.039638,0.019578,0.135212,3.4112,-0.0125,0.1841,169,-54.17,-59.89,4482.9
normal_high_speed_20kph,105,74.9992,75.7092,normal,0,0.0322,0.130179,4.0428,-0.0679,0.040508,0.020803,0.133799,3.303,0.1665,0.1952,174,-52.65,-59.51,4460.9
normal_high_speed_20kph,106,75.7098,76.4234,normal,0,0.031982,0.134616,4.2091,-0.0824,0.040122,0.020879,0.15104,3.7645,0.1102,0.1932,189,-54.21,-59.12,4550.1
normal_high_speed_20kph,107,76.4238,77.1392,normal,0,0.030919,0.114231,3.6946,0.0586,0.038124,0.021413,0.128829,3.3793,-0.0285,0.2015,151,-53.83,-59.95,4458.4
normal_high_speed_20kph,108,77.1396,77.8496,normal,0,0.030119,0.131803,4.3761,-0.0068,0.037564,0.020079,0.13823,3.6798,0.2699,0.2001,165,-55.16,-60.05,4441.9
normal_high_speed_20kph,109,77.8534,78.5637,normal,0,0.032479,0.14688,4.5223,0.0004,0.040697,0.021296,0.151009,3.7106,0.1734,0.1981,178,-53.69,-59.41,4425.3
normal_high_speed_20kph,110,78.5692,79.2798,normal,0,0.032924,0.13772,4.1829,0.0005,0.041025,0.022022,0.150224,3.6617,0.0975,0.1985,162,-54.49,-59.73,4428.6
normal_high_speed_20kph,111,79.2836,79.9937,normal,0,0.034685,0.1265,3.6471,-0.1602,0.04376,0.022162,0.137424,3.1404,-0.08,0.1873,163,-54.03,-59.84,4407.1
normal_high_speed_20kph,112,79.9991,80.7091,normal,0,0.033407,0.126757,3.7943,-0.015,0.041646,0.022308,0.141134,3.3889,-0.0291,0.1961,167,-54.78,-59.98,4373.4
normal_high_speed_20kph,113,80.7095,81.4237,normal,0,0.032529,0.130259,4.0044,-0.1422,0.040861,0.021132,0.140565,3.4401,-0.0908,0.1872,153,-54.2,-60.67,4336.2
normal_high_speed_20kph,114,81.424,82.1391,normal,0,0.032917,0.126005,3.828,-0.0538,0.040996,0.022053,0.132808,3.2395,-0.0958,0.1911,156,-54.93,-59.78,4470.3
normal_high_speed_20kph,115,82.1395,82.8494,normal,0,0.034273,0.156514,4.5667,-0.0229,0.042302,0.023661,0.161651,3.8214,-0.0153,0.1961,157,-53.91,-59.75,4441.7
normal_high_speed_20kph,116,82.8535,83.5638,normal,0,0.033924,0.138662,4.0874,-0.0482,0.042163,0.02289,0.144803,3.4344,-0.1532,0.1923,158,-53.14,-59.48,4417.5
normal_high_speed_20kph,117,83.5691,84.28,normal,0,0.033989,0.133343,3.9231,-0.099,0.042716,0.022042,0.137053,3.2085,0.0418,0.1929,173,-53.73,-59.2,4461.5
normal_high_speed_20kph,118,84.2836,84.9936,normal,0,0.035089,0.143477,4.0889,-0.0592,0.043982,0.022981,0.14363,3.2657,0.0823,0.1954,165,-54.19,-59.48,4445.9
normal_high_speed_20kph,119,84.9991,85.709,normal,0,0.030349,0.130134,4.2879,0.7261,0.034381,0.025692,0.140581,4.0889,-0.2196,0.2367,139,-54.64,-60.85,4397.6
normal_high_speed_20kph,120,85.7093,86.4236,normal,0,0.034013,0.132787,3.904,0.0261,0.042168,0.023143,0.137219,3.2541,-0.1009,0.1979,165,-54.39,-59.4,4517.6
normal_high_speed_20kph,121,86.4238,87.139,normal,0,0.03386,0.147689,4.3618,-0.1467,0.042546,0.021973,0.156037,3.6675,-0.168,0.1868,176,-54.26,-59.69,4429.0
normal_high_speed_20kph,122,87.1392,87.8492,normal,0,0.037324,0.154374,4.1361,-0.253,0.047472,0.023076,0.156614,3.2991,-0.0031,0.1807,140,-53.69,-59.64,4430.8
normal_high_speed_20kph,123,87.8536,88.5639,normal,0,0.032658,0.125567,3.845,-0.1625,0.040841,0.021565,0.127139,3.113,-0.2062,0.1858,173,-55.15,-60.55,4408.7
normal_high_speed_20kph,124,88.5689,89.2799,normal,0,0.032603,0.12095,3.7098,-0.1706,0.040865,0.021354,0.132076,3.232,-0.1839,0.1839,138,-55.4,-61.0,4377.5
normal_high_speed_20kph,125,89.2837,89.9937,normal,0,0.033403,0.137113,4.1048,-0.0517,0.04091,0.02362,0.141848,3.4674,-0.3542,0.1885,132,-54.88,-60.84,4352.8
normal_high_speed_20kph,126,89.9988,90.7088,normal,0,0.033555,0.131394,3.9158,0.1124,0.040255,0.025128,0.13787,3.4249,-0.3961,0.2,144,-55.14,-60.07,4448.6
normal_high_speed_20kph,127,90.7092,91.4237,normal,0,0.035134,0.144355,4.1087,-0.0005,0.043016,0.024868,0.153573,3.5702,-0.2227,0.1935,136,-54.71,-60.12,4415.6
normal_high_speed_20kph,128,91.4239,92.1389,normal,0,0.033574,0.134677,4.0114,-0.0257,0.041068,0.023828,0.139119,3.3875,-0.3,0.1931,159,-55.18,-60.06,4458.1
normal_high_speed_20kph,129,92.1391,92.8493,normal,0,0.035382,0.131504,3.7167,-0.0979,0.043875,0.024057,0.143856,3.2788,-0.1883,0.1899,143,-54.17,-59.82,4423.3
normal_high_speed_20kph,130,92.8538,93.564,normal,0,0.03363,0.134979,4.0137,-0.0678,0.04149,0.023248,0.136427,3.2882,-0.2759,0.1889,141,-54.28,-60.17,4416.4
normal_high_speed_20kph,131,93.5686,94.2797,normal,0,0.031795,0.148279,4.6636,0.3723,0.036928,0.025655,0.155457,4.2098,-0.4422,0.2126,136,-54.35,-60.34,4527.6
normal_high_speed_20kph,132,94.2838,94.994,normal,0,0.034376,0.156434,4.5506,-0.0422,0.041283,0.025675,0.157675,3.8194,-0.6119,0.1858,97,-55.13,-61.18,4365.4
normal_high_speed_20kph,133,94.9985,95.7085,normal,0,0.03373,0.133443,3.9562,-0.1845,0.042069,0.022487,0.144152,3.4266,-0.2802,0.1828,155,-54.54,-60.28,4369.2
normal_high_speed_20kph,134,95.709,96.4241,normal,0,0.03338,0.137824,4.1289,-0.1737,0.041928,0.021692,0.138063,3.2928,-0.1385,0.1845,147,-55.24,-61.02,4335.2
normal_high_speed_20kph,135,96.4243,97.1384,normal,0,0.032464,0.128047,3.9443,-0.1774,0.040324,0.02195,0.13119,3.2534,-0.3516,0.1817,141,-56.38,-61.58,4330.8
normal_high_speed_20kph,136,97.1391,97.8493,normal,0,0.034598,0.129761,3.7505,-0.3439,0.044082,0.021234,0.132798,3.0126,-0.2356,0.1736,156,-55.28,-60.55,4387.7
normal_high_speed_20kph,137,97.8539,98.5641,normal,0,0.034317,0.124238,3.6203,-0.319,0.04313,0.022251,0.135765,3.1478,-0.3752,0.1719,145,-55.86,-60.82,4425.7
normal_high_speed_20kph,138,98.5684,99.2798,normal,0,0.038793,0.143335,3.6948,-0.6158,0.050508,0.021418,0.148283,2.9358,-0.1461,0.1549,122,-55.47,-60.98,4336.5
normal_high_speed_20kph,139,99.2839,99.9939,normal,0,0.038633,0.122367,3.1674,-0.4643,0.048092,0.025928,0.135958,2.827,-0.5285,0.1579,85,-55.09,-61.6,4311.7
normal_high_speed_20kph,140,99.9982,100.7082,normal,0,0.038124,0.121126,3.1772,-0.5915,0.049009,0.022472,0.132338,2.7003,-0.1529,0.1547,110,-54.85,-60.94,4370.5
normal_high_speed_20kph,141,100.709,101.424,normal,0,0.035015,0.140414,4.0101,-0.4447,0.044762,0.021176,0.142759,3.1893,-0.2306,0.1639,121,-54.57,-61.02,4369.1
normal_high_speed_20kph,142,101.4242,102.1381,normal,0,0.028055,0.109332,3.8971,0.1431,0.03347,0.021305,0.135109,4.0366,-0.3614,0.2019,123,-55.1,-61.21,4453.9
normal_high_speed_20kph,143,102.139,102.849,normal,0,0.026354,0.113424,4.3039,0.1245,0.032265,0.018656,0.116258,3.6032,-0.0126,0.2045,159,-54.87,-60.3,4625.7
normal_high_speed_20kph,144,102.854,103.5643,normal,0,0.025431,0.131646,5.1765,0.26,0.030582,0.018928,0.139022,4.546,0.0168,0.2119,149,-55.63,-61.08,4591.5
normal_high_speed_20kph,145,103.568,104.2797,normal,0,0.028621,0.110661,3.8664,0.1416,0.034521,0.021135,0.127376,3.6898,-0.2315,0.2032,150,-54.01,-60.12,4614.4
normal_high_speed_20kph,146,104.284,104.994,normal,0,0.030846,0.118675,3.8474,-0.1965,0.038669,0.020191,0.119148,3.0812,-0.1432,0.1841,144,-53.85,-60.45,4536.3
normal_high_speed_20kph,147,104.998,105.708,normal,0,0.029329,0.122833,4.1881,0.0317,0.03574,0.021048,0.123856,3.4655,-0.2533,0.1971,140,-53.97,-60.3,4554.3
normal_high_speed_20kph,148,105.709,106.4241,normal,0,0.028201,0.10391,3.6847,-0.2902,0.035769,0.017638,0.10572,2.9556,-0.1404,0.1776,149,-55.13,-61.06,4496.5
normal_high_speed_20kph,149,106.4245,107.1378,normal,0,0.028068,0.108894,3.8797,-0.1309,0.035172,0.018399,0.111236,3.1627,-0.1054,0.1884,165,-54.18,-60.23,4579.9
normal_high_speed_20kph,150,107.139,107.849,normal,0,0.025032,0.1336,5.3371,0.4604,0.029524,0.019535,0.151424,5.1289,0.1286,0.2254,139,-55.59,-61.29,4593.2
normal_high_speed_20kph,151,107.8541,108.5644,normal,0,0.028115,0.113247,4.0281,-0.0509,0.034963,0.018932,0.122078,3.4916,-0.0812,0.1923,161,-55.1,-60.47,4598.5
normal_high_speed_20kph,152,108.5679,109.2796,normal,0,0.025073,0.099369,3.9632,0.2211,0.029821,0.019182,0.110409,3.7023,-0.257,0.2084,146,-55.71,-61.61,4563.9
normal_high_speed_20kph,153,109.2841,109.9942,normal,0,0.02597,0.092403,3.5581,0.0297,0.031705,0.018539,0.100367,3.1657,-0.2717,0.1972,140,-55.62,-61.57,4517.6
normal_high_speed_20kph,154,109.9977,110.7077,normal,0,0.026119,0.105298,4.0314,0.1633,0.03124,0.019711,0.105528,3.378,-0.3525,0.2037,149,-55.86,-61.6,4526.5
normal_high_speed_20kph,155,110.7089,111.4244,normal,0,0.025774,0.126748,4.9177,0.483,0.029578,0.0213,0.129432,4.3759,-0.4554,0.2183,133,-55.75,-61.49,4570.0
normal_high_speed_20kph,156,111.4246,112.1375,normal,0,0.028469,0.12806,4.4982,0.0607,0.034836,0.020184,0.133538,3.8333,0.0196,0.2015,138,-53.59,-60.27,4540.6
normal_high_speed_20kph,157,112.1388,112.849,normal,0,0.026827,0.116732,4.3513,0.1195,0.03263,0.019355,0.121401,3.7205,-0.1818,0.203,135,-53.77,-61.32,4498.6
normal_high_speed_20kph,158,112.8546,113.5645,normal,0,0.028273,0.135927,4.8076,0.5795,0.033464,0.021884,0.138408,4.136,0.324,0.2342,144,-52.8,-59.64,4593.2
normal_high_speed_20kph,159,113.5675,114.2796,normal,0,0.022286,0.123066,5.522,1.0274,0.024711,0.019563,0.133758,5.4129,0.0031,0.2508,145,-55.79,-61.7,4610.2
normal_high_speed_20kph,160,114.2842,114.9943,normal,0,0.024759,0.12124,4.8968,0.789,0.028287,0.020637,0.128822,4.5541,-0.0109,0.2405,144,-54.64,-60.74,4579.1
normal_high_speed_20kph,161,114.9974,115.7073,normal,0,0.026878,0.1165,4.3344,0.4117,0.031338,0.021512,0.126594,4.0397,-0.2609,0.2186,136,-55.16,-61.11,4492.1
normal_high_speed_20kph,162,115.7089,116.4243,normal,0,0.029111,0.127758,4.3887,0.7471,0.031717,0.026247,0.13032,4.1089,-0.7213,0.2276,117,-55.3,-61.39,4487.1
normal_high_speed_20kph,163,116.4245,117.1373,normal,0,0.031008,0.144166,4.6493,0.5844,0.034317,0.0273,0.154341,4.4975,-0.6648,0.222,95,-53.2,-62.07,4321.1
normal_high_speed_20kph,164,117.1388,117.8489,normal,0,0.029166,0.134475,4.6107,0.5915,0.031863,0.026192,0.14531,4.5604,-0.86,0.2179,112,-54.3,-62.35,4336.3
normal_high_speed_20kph,165,117.8543,118.5646,normal,0,0.03354,0.175702,5.2386,0.2162,0.039678,0.025989,0.176273,4.4425,-0.3449,0.2053,108,-54.75,-60.98,4437.7
normal_high_speed_20kph,166,118.5671,119.2797,normal,0,0.028193,0.135807,4.817,1.0899,0.029022,0.02734,0.146678,5.0541,-0.8138,0.2409,111,-55.21,-62.55,4419.4
